"529","1909 Paris, SNBA","Salon de la Société nationale des Beaux-Arts","1909","Catalogue des ouvrages de Peinture, Sculpture, Dessin, Gravure, Architecture, Arts décoratifs exposés au Grand Palais (avenue d'Antin) et Programme des Oeuvres musicales admises à être exécutées pendant le Salon les mardi et vendredi de chaque semaine à 3 h 1/2 du 15 Avril au 30 Juin 1909.EvreuxCh. Hérissey et Fils, Editeurs","15 avril - 30 juin","Grand Palais","Paris","","","","","","","","","","","18/04/2018","","275","398"
"530","1816 Valenciennes, Salon","Salon","1816","","8 septembre 1816 - date non précisée","","Valenciennes","","","","Avertissement :Chaque Morceau est marqué d'un numéro répondant à celui qui est dans le livre.Le Salon sera ouvert depuis le 8 Septembre 1816, jusqu'à l'expiration de la Foire, depuis trois heures de l'après-midi jusqu'à six heures du soir. Néanmoins l'entrée en sera permise depuis dix heures du matin jusqu'à midi, aux Personnes de distinction et aux Amateurs qui désireront examiner avec plus d'attention les productions de nos Artistes et de nos Elèves.Nota. S'il arrivait quelque dommage aux Ouvrages exposés, celui qui l'aurait causé en indemniserait le Propriétaire.","","","","","","","29/10/2018","relecture 1relecture 2relecture finale","276","398"
"531","1817 Lille, Salon","Salon","1817","Explication des Peintures, Sculptures, Gravures, Dessins, et des Objets du produit des arts et de l'industrie, exposés dans le Salon de l'Ecole académique, rue Comtesse, à Lille. Par Les Peintres, Sculpteurs, Artistes et Amateurs de ladite Ville.A Lille,De l'Imprimerie de L. Jacqué, place du Théâtre.1817.","25 août 1817 - 6 septembre 1817","","Lille","","","","","","","","","","","29/10/2018","","277","398"
"532","1818 Lille, Salon","Salon","1818","Explication des Peintures, Sculptures, Gravures, Dessins, et des Objets du produit des art et de l'industrie, exposés dans le Salon de l'Ecole Académique, rue Comtesse, par les Peintres, Sculpteurs, Artistes et Amateurs.A Lille,De l'Imprimerie de L. Jacqué, place du Théâtre, 1818","24 août 1818 -  7 septembre 1818","Ecole académique","Lille","","","","","","","","","","","29/10/2018","","278","398"
"533","1819 Valenciennes, Salon","Salon","1819","Explication des Ouvrages de Peinture, Sculpture et Architecture, etc. exposés dans le Salon du Conseil d'Administration de l'Académie, au Collège de la ville de Valenciennes, en 1819.A Valenciennes,Chez H.-J. Prignet, Imprimeur, Grande Place.","8 septembre 1819 - non précisée","Salon du Conseil d'Administration de l'Académie","Valenciennes","","","","","","","","","","","29/10/2018","","279","398"
"534","1820 Lille, Salon","Salon","1820","Explication des Peintures, Sculptures, Gravures, Dessins et des Objets du produit des arts et de l'industrie, Exposés dans le Salon de l'Ecole académique, rue Comtesse, à Lille.Par les Peintres, Sculpteurs, Artistes et Amateurs.A Lille,De l'Imprimerie de L; Jacqué, place du Théâtre.1820","25 août 1820 - 10 septembre 1820","Ecole académique","Lille","","","","","","","","","","","29/10/2018","","280","398"
"535","1821 Valenciennes, Salon","Salon","1821","Salon des Arts. Explication des Ouvrages de peinture, Sculpture et Architecture, etc. exposés dans le Salon du Conseil d'Administration de l'Académie, au Collège de la ville de Valenciennes, en 1821.A Valenciennes.Chez H. J. Prignet, Imprimeur, Grande Place.","9 septembre 1821 - non précisée","Salon du Conseil d'Administration de l'Académie","Valenciennes","","","","","","","","","","","29/10/2018","","281","398"
"536","1822 Lille, Salon","Salon","1822","Explication des ouvrages de Peinture, Sculpture, Architecture, Gravure et autres objets d'art des artistes vivans, Exposés au Salon de 1822.Prix, 75 cent.Lille,Imprimerie de L. Jacqué, place du Théâtre.1822.","dates non précisées","","Lille","","","","","","","","","","","29/10/2018","","282","398"
"537","1825 Valenciennes, Salon","Salon","1825","Académie de Peinture, Sculpture et Architecture de Valenciennes. Exposition publique, 11 septembre 1825.A Valenciennes, chez H.-J. Prignet, Imprimeur, MDCCCXXV","11 septembre - 30 septembre","","Valenciennes","","","","L'exposition publique des ouvrages de peinture, sculpture, architecture, etc., des antiquités, morceaux d'histoire naturelle, livres et curiosités, consistera en onze salles numérotées 1 à 11 qui seront ouvertes tous les jours à compter du 11 septembre jusqu'au 30 du même mois, de dix heures du matin à midi, et de trois à six heures du soir.Les vendredis et samedis, on ne recevra que les membres de l'Académie, les fonctionnaires publics, et les Etrangers sur la présentation de leurs passeports.Les autres jours on n'admettra que les personnes d'une mise décente ; les enfants qui ne seraient point accompagnés de leurs parens ne seront pas reçus. On remettra à l'entrée du Musée, à une personne préposée à cet effet, les cannes, parapluies, armes, paquets, etc. Il est expressement défendu d'amener des chiens. S'il arrivait quelque dommage aux ouvrages exposés, celui qui l'aurait causé en indemniserait le propriétaire.NOTA. Les numéros du présent catalogue correspondent à un numéro semblable placé sur les objets désignés.","","","","","","","29/10/2018","relecture finalerelecture 2relecture 1","283","398"
"538","1828 Valenciennes, Salon","Salon","1828","Académie de Peinture, Sculpture et Architecture, de la ville de Valenciennes.Exposition publique de 1828.Valenciennes, chez J.-A. Prignet, Imprimeur,Rue de la Nouvelle-Hollande, n° 27 à 29.","8 septembre - non précisée","","Valenciennes","","","","","","","","","","","29/10/2018","","284","398"
"539","1829 Valenciennes, Salon","Salon","1829","Académie de Peinture, Sculpture et Architecture, de la ville de Valenciennes.Exposition publique de 1829,Valenciennes, chez J.-A. Prignet, Imprimeur, rue de la Nouvelle-Hollande, n° 4.","14 septembre 1829 - date non précisée","","Valenciennes","","","","L'exposition publique des ouvrages de peinture, sculpture, architecture, etc., des antiquités, morceaux d'histoire naturelle, livres et curiosités, consistera en onze salles, numérotées de 1 à 11, qui seront ouvertes tous les jours, à compter du lundi 14 septembre, de dix heures du matin à midi, et de trois à six heures du soir.Les vendredis et samedis, on ne recevra que les membres de l'Académie, les fonctionnaires publics, et les étrangers sur la présentation de leurs passeports.Les autres jours on n'admettra que les personnes d'une mise décente ; les enfans qui ne seraient point accompagnés de leurs parents ne seront pas reçus. On remettra à l'entrée du Musée, à une personne préposée à cet effet, les cannes, parapluies, armes, paquets, etc. S'il arrivait quelque dommage aux ouvrages exposés, celui qui l'aurait causé en indemniserait le propriétaire.NOTA. Les numéros du présent catalogue correspondent à un numéro semblable placé sur les objets désignés.","","","","","","","29/10/2018","","285","398"
"540","1832 Valenciennes, Salon","Salon","1832","Académie de Peinture, Sculpture et Architecture de la ville de Valenciennes.Exposition publique de 1832,Valenciennes, Imprimerie de B[...]t Henry, Marché au poisson, 1832","10 septembre 1832 - date non précisée","","Valenciennes","","","","L'exposition publique des ouvrages de peinture, sculpture, architecture, etc., des antiquités, morceaux d'histoire naturelle, livres et curiosités, consistera en onze salles, numérotées de 1 à 11, qui seront ouvertes tous les jours, à compter du lundi 10 septembre, de dix heures du matin à midi, et de trois à six heures du soir.Les vendredis et samedis, on ne recevra que les membres de l'Académie, les fonctionnaires publics, et les étrangers sur la présentation de leurs passeports.Les autres jours on n'admettra que les personnes d'une mise décente ; les enfans qui ne seraient point accompagnés de leurs parents ne seront pas reçus. On remettra à l'entrée du Musée, à une personne préposée à cet effet, les cannes, parapluies, armes, paquets, etc. S'il arrivait quelque dommage aux ouvrages exposés, celui qui l'aurait causé en indemniserait le propriétaire.NOTA. Les numéros du présent catalogue correspondent à un numéro semblable placé sur les objets désignés.","","","","","","","29/10/2018","relecture finalerelecture 2relecture 1","286","398"
"541","1833 Valenciennes, Salon","Salon","1833","Catalogue des ouvrages d'art et d'industrie exposés dans les Salons de la Mairie de Valenciennes.Prix : 50 cent.Imprimerie de A. Prignet, rue de Mons.1833","8 septembre - 8 octobre","Salons de la Mairie","Valenciennes","","","","","","","","","","","29/10/2018","relecture 1relecture 2relecture finale","287","398"
"542","1835 Saint-Omer, Salon","Salon","1835","Catalogue des tableaux, dessins et sculptures, exposés à Saint-Omer en 1835, au Salon des Arts, rue des six-fontaines","dates non précisées","Salon des Arts","Saint-Omer","","","","","","","","","","","29/10/2018","relecture finalerelecture 2relecture 1","288","398"
"543","1835 Valenciennes, Salon","Salon","1835","Catalogue des ouvrages d'art et d'industrie exposés dans les Salons de la Mairie de Valenciennes.Prix : 50 centimes.Imprimerie de A. Prignet, rue de Mons,1835","13 septembre - 20 octobre","Salons de la Mairie","Valenciennes","","","","","","","","","","","29/10/2018","","289","398"
"544","1838 Valenciennes, Salon","Salon","1838","Catalogue des ouvrages d'art et d'industrie, exposés dans les Salons de la Mairie de Valenciennes, depuis le 9 septembre jusqu'au 15 octobre 1838.Valenciennes,Imprimerie de A. Prignet, rue de Mons,1838.","9 septembre - 15 octobre","Salons de la Mairie","Valenciennes","","","","","","","","","","","29/10/2018","relecture finalerelecture 2relecture 1","290","398"
"545","1843 Saint-Omer, Exposition","Exposition","1843","Société d'Agriculture de Saint-Omer. Catalogue général des divers produits et objets admis à l'exposition publique de Saint-Omer, dans le nouvel Hôtel-de-Ville, année 1843.Prix : 50 centimes","dates non précisées","Hôtel-de-Ville","Saint-Omer","","","","","","","","","","","29/10/2018","relecture 1relecture 2relecture finale","291","398"
"546","1876 Mulhouse, Salon","Salon","1876","Catalogue des ouvrages exposés à la Société industrielle de Mulhouse, le 11 mai 1876 - section des Beaux-Arts -Prix, 25 centimesMulhouse, Imprimerie Veuve Bader et Cie, 1876","11 mai 1876 - non précisée","","Mulhouse","","","","L'exposition est ouverte le jeudi 11 mai, les expositions industrielles seront closes le jeudi 15 juin, celle des beaux-arts le dimanche 11 juin et celle d'horticulture le 16 mai.","","","","","","","29/10/2018","","292","398"
"547","1880 Besançon, Salon","Salon","1880","Huitième exposition de la Société des Amis des Beaux-Arts de Besançon, sous le patronage de la Municipalité : catalogue avec supplément,Besançon, 87, Grande RueImprimerie Dodivers et Cie, 1880","","","Besançon","","","","","","","","","","","29/10/2018","","293","398"
"548","1893 Blois, Exposition","Exposition","1893","République française -Ville de Blois -Expositions et Concours de 1893 -Beaux-Arts et Arts Industriels modernes -CataloguePrix : 50 centimesBlois, Imprimerie C. Migault et cie, rue Pierre-de-Blois, 141893","dates non précisées","","Blois","","","","","","","","","","","29/10/2018","","294","398"
"549","1894 Blois, Exposition","Exposition","1894","Société des Amis des ArtsSciences & Lettres de Loir-et-CherCatalogueVIIe Exposition des Beaux-ArtsArts Industriels Modernes et Photographies d'Amateurs.Typ. & Lith. C. MIGAULT & Cie14, rue Pierre de Blois, BLOIS1894","","","Blois","","","","","","","","","","","29/10/2018","","295","398"
"550","1895 Blois, Exposition","Exposition","1895","1895Société des Amis des ArtsSciences & Lettres du Loir-et-CherCatalogueVIIIe Exposition des Beaux-ArtsArts Industriels Modernes et Photographies d'AmateursTyp. & Lith. C. MIGAULT & Cie14, rue Pierre de Blois, BLOIS","","","Blois","","","","","","","","","","","29/10/2018","","296","398"
"551","1896 Paris, Salon des Artistes français","Salon des Artistes français","1896","Explication des ouvrages de peinture, sculpture, architecture, gravure et lithographie des artistes vivants exposés au palais des Champs-Elysées le 1er mai 1896.2e éditionParisImprimerie Paul Dupont4, rue du BouloiTous droits réservés1896","1er mai - non précisée","palais des Champs-Elysées","Paris","","","","Explication des signes et abréviations mis au livret ou sur les ouvrages exposés :Les (M. inst. p.. et B.-A.) indiquent les ouvrages commandés ou acquis par le Ministère de l'Instruction publique et des Beaux-Arts ;Les (V. P.) désignent les ouvrages commandés ou acquis par la Ville de Paris ;La mention Hors concours, placée dans le livret et sur des ouvrages exposés, s'applique aux artistes qui, aux termes du règlement, ne peuvent être proposés pour les médailles, excepté pour la Médaille d'honneur.Les astérisques (*) signalent les ouvrages qui appartiennent à l'artiste.","","","","","","","29/10/2018","","297","398"
"552","1897 Besançon, Salon","Salon","1897","","","","Besançon","","","","","","","","","","","29/10/2018","","298","398"
"553","1897 Paris, Salon des Artistes français","Salon des Artistes français","1897","Explication des ouvrages de peinture, sculpture, architecture, gravure et lithographie des artistes vivants exposés au palais des Champs-Elysées le 20 avril 1897.3e éditionParisImprimerie Paul Dupont4, rue du BouloiTous droits réservés1897","20 avril - non précisée","","Paris","","","","Explication des signes et abréviations mis au livret ou sur les ouvrages exposés :Les (M. inst. p. et B.-A.) indiquent les ouvrages commandés ou acquis par le Ministère de l'Instruction publique et des Beaux-Arts ;Les (V. P.) désignent les ouvrages commandés ou acquis par la Ville de Paris ;La mention Hors concours, placée dans le livret et sur des ouvrages exposés, s'applique aux artistes qui, aux termes du règlement, ne peuvent être proposés pour les médailles, excepté pour la Médaille d'honneur.Les astérisques (*) signalent les ouvrages qui appartiennent à l'artiste.","","","","","","","29/10/2018","","299","398"
"554","1898 Paris, Salon des Artistes français","Salon des Artistes français","1898","Explication des ouvrages de Peinture, Sculpture, Architecture, Gravure et Lithographie des artistes vivants exposés à la galerie des machines le 1er mai 1898.3e éditionParisImprimerie Paul Dupont4, rue du BouloiTous droits réservés, 1898.","1er mai 1898 - date non précisée","Galerie des machines","Paris","","","","Explication des signes et abréviations mis au livret ou sur les ouvrages exposés :Les (M. inst. p. et B.-A.) indiquent les ouvrages commandés ou acquis par le Ministère de l'Instruction publique et des Beaux-Arts ;Les (V. P.) désignent les ouvrages commandés ou acquis par la Ville de Paris ;La mention Hors concours, placée dans le livret et sur des ouvrages exposés, s'applique aux artistes qui, aux termes du règlement, ne peuvent être proposés pour les médailles, excepté pour la Médaille d'honneur.Les astérisques (*) signalent les ouvrages qui appartiennent à l'artiste.","","","","","","","29/10/2018","relecture 1relecture 2relecture finale","300","398"
"555","1899 Blois, Exposition","Exposition","1899","1899Société des Amis des ArtsSciences & Lettres de Loir-et-CherCatalogueXe Exposition des Beaux-ArtsArts Industriels Modernes et Photographies d'AmateursTyp. et Lith. C. MIGAULT & Cie14, rue Pierre de Blois, BLOIS","","","Blois","","","","","","","","","","","29/10/2018","","301","398"
"556","1902 Blois, Exposition","Exposition","1902","1902Société des Amis des Arts de Loir-et-CherCatalogueXIe Exposition des Beaux-Arts et Arts Industriels Modernes","","","Blois","","","","","","","","","","","29/10/2018","","302","398"
"557","1902 Mulhouse, Société des arts","Société des arts","1902","Catalogue - Exposition de la Société des arts de Mulhouse - avril 1902 - deuxième édition - Mulhouse, Imprimerie veuve Bader et Cie.","24 avril 1902 - 1er juin 1902","","Mulhouse","","","","[Il nous a paru inutile  de reporter ici l'explication des abréviations des décorations et récompenses, car nous les avons écrites en toutes lettres.]","","","","","","","29/10/2018","","303","398"
"558","1905 Blois, Exposition","Exposition","1905","1905Société des Amis des Arts de Loir-et-CherXIIe Exposition des Beaux-Arts et Arts Industriels ModernesCatalogueTyp. & Lith. C. MIGAULT & Cie14, Pierre de Blois, BLOIS","","","Blois","","","","","","","","","","","29/10/2018","relecture 1relecture 2relecture finale","304","398"
"559","1906 Besançon, Salon","Salon","1906","","","","Besançon","","","","","","","","","","","29/10/2018","","305","398"
"560","1907 Mulhouse, Société suisse d'Aquarellistes","Société suisse d'Aquarellistes","1907","XIXe exposition de la Société suisse d'Aquarellistes.Mulhouse 1907 (Nouveau Musée) du 20 avril au 15 mai.Prix du catalogue : 20 fr.Mulhouse, imprimerie veuve Bader & cie.","20 avril - 15 mai","Nouveau Musée","Mulhouse","","","","","","","","","","","29/10/2018","","306","398"
"561","1909 Mulhouse, Artistes du Haut-Rhin","Artistes du Haut-Rhin","1909","Exposition des Artistes du Haut-Rhin au nouveau musée de Mulhouse du 16 mars au 8 avril 1909.Mulhouse, imprimerie de veuve Bader & cie","16 mars - 8 avril","nouveau musée","Mulhouse","","","","","","","","","","","29/10/2018","relecture 1relecture 2relecture finale","307","398"
"562","1909 Nancy, Ecole de Nancy","Ecole de Nancy","1909","Ecole de Nancy - Catalogue - Prix : 50 centimes - Exposition - 1909 - Nancy, Imprimerie Nancéienne, 15, rue de la Pépinière, 1909","non précisées","","Nancy","","","","","","","","","","","29/10/2018","relecture finalerelecture 2relecture 1","308","398"
"563","1912 Blois, Exposition","Exposition","1912","1912Société des Amis des Arts de Loir-et-CherXIVe Exposition des Beaux-Arts et Arts Industriels ModernesDu 13 juillet au 15 août 1912CatalogueTyp. & Lith. C. MIGAULT & Cie14, rue Pierre de Blois, BLOIS","13 juillet - 15 août","","Blois","","","","","","","","","","","29/10/2018","","309","398"
"564","1913 Remiremont, Exposition régionale","Exposition régionale","1913","Remiremont 1913Exposition régionale de PeintureCatalogue","dates non précisées","","Remiremont","","","","Abréviations :Artistes hors concours, c'est-à-dire étant admis de droit soit au Salon de la Société des Artistes français, en raison de leurs récompenses antérieures, soit au Salon de la Société nationale des beaux-arts, en raison de leur titre de sociétaire. [Il nous a paru inutile de reporter ici l'explication des abréviations des décorations et récompenses, car nous les avons retranscrites en toutes lettres.]","","","","","","","29/10/2018","","310","398"
"565","1931 Remiremont, Exposition","Exposition","1931","Remiremont, 1931Ve Exposition de PeintureCatalogueImprimerie Henri haut, Remiremont","","","Remiremont","","","","Abréviations :Artistes hors concours, c'est-à-dire étant admis de droit soit au Salon de la Société des Artistes français, en raison de leurs récompenses antérieures, soit au Salon de la Société nationale des beaux-arts, en raison de leur titre de sociétaire. [Il nous a paru inutile de reporter ici l'explication des abréviations des décorations et récompenses, car nous les avons retranscrites en toutes lettres.]","","","","","","","29/10/2018","","311","398"
"567","1899 Paris, Salon des Artistes français","Salon des Artistes français","1899","Explication des ouvrages de Peinture, Sculpture, Architecture, Gravure et Lithographie des artistes vivants exposés à la galerie des machines le 1er mai 1899.3e éditionParis, Imprimerie Paul Dupont4, rue du BouloiTous droits réservés, 1899.","1er mai 1899 - date non précisée","Galerie des machines","Paris","","","","Explication des signes et abréviations mis au livret ou sur les ouvrages exposés :Les (M. Inst. p. et B.-A.) indiquent les ouvrages commandés ou acquis par le Ministère de l'Instruction publique et des Beaux-Arts ;Les (V. P.) désignent les ouvrages commandés ou acquis par la Ville de Paris ;La mention Hors concours, placée dans le livret et sur des ouvrages exposés, s'applique aux artistes qui, aux termes du règlement, ne peuvent être proposés pour les médailles, excepté pour la Médaille d'honneur.Les astérisques (*) signalent les ouvrages qui appartiennent à l'artiste.","","","","","","","07/01/2019","relecture finalerelecture 2relecture 1","312","398"
"568","1900 Paris, Salon des Artistes français","Salon des Artistes français","1900","Explication des ouvrages de Peinture, Sculpture, Architecture, Gravure et Lithographie des artistes vivants exposés place de Breteuil le 7 avril 1900.1e éditionParisImprimerie Paul Dupont4, rue du BouloiTous droits réservés, 1900.","7 avril 1900 - date non précisée","place de Breteuil","Paris","","","","Explication des signes et abréviations mis au livret ou sur les ouvrages exposés :Les (M. Inst. p. et B.-A.) indiquent les ouvrages commandés ou acquis par le Ministère de l'Instruction publique et des Beaux-Arts ;Les (V. P.) désignent les ouvrages commandés ou acquis par la Ville de Paris ;La mention Hors concours, placée dans le livret et sur des ouvrages exposés, s'applique aux artistes qui, aux termes du règlement, ne peuvent être proposés pour les médailles, excepté pour la Médaille d'honneur.Les astérisques (*) signalent les ouvrages qui appartiennent à l'artiste.","","","","","","","07/01/2019","relecture 1relecture 2relecture finale","313","398"
"569","1901 Paris, Salon des Artistes français","Salon des Artistes français","1901","Explication des ouvrages de Peinture, Sculpture, Architecture, Gravure et Lithographie des artistes vivants exposés au Grand Palais des Beaux-Arts, Champs-Elysées (avenue Nicolas II) le 1er mai 1901.1e éditionParisImprimerie Paul Dupont4, rue du Bouloi (1er arrondissement)Tous droits réservés, 1901.","1er mai 1901 - date non précisée","Grand Palais des Beaux-Arts","Paris","","","","","","","","","","","27/05/2019","","314","398"
"570","1902 Paris, Salon des Artistes français","Salon des Artistes français","1902","Explication des ouvrages de Peinture, Sculpture, Architecture, Gravure et Lithographie des artistes vivants exposés au grand palais des Champs-Elysées, avenue Alexandre III, le 1er mai 1902.1e édition, Paris,Imprimerie Paul Dupont,4, rue du Bouloi (1er arrondissement).Tous droits réservés, 1902.","1er mai 1902 - date non précisée","Grand Palais des Champs-Elysées","Paris","","","","","","","","","","","27/05/2019","relecture 1relecture 2relecture finale","315","398"
"571","1903 Paris, Salon des Artistes français","Salon des Artistes français","1903","Explication des ouvrages de Peinture, Sculpture, Architecture, Gravure et Lithographie des artistes vivants exposés au grand palais des Champs-Elysées, avenue Alexandre III, le 1er mai 1903.1e édition, Paris,Imprimerie Paul Dupont,4, rue du Bouloi (1er arrondissement).Tous droits réservés, 1903.","1er mai 1903 - date non précisée","Grand Palais des Champs-Elysées","Paris","","","","","","","","","","","27/05/2019","relecture finalerelecture 2relecture 1","316","398"
"572","1904 Paris, Salon des Artistes français","Salon des Artistes français","1904","Explication des ouvrages de Peinture, Sculpture, Architecture, Gravure et Lithographie des artistes vivants exposés au grand palais des Champs-Elysées avenue Alexandre III, le 1er mai 1904.1e éditionParis,Imprimerie Paul Dupont4, rue du Bouloi (1er arrondissement)Tous droits réservés, 1904.","1er mai 1904 - date non précisée","Grand Palais des Champs-Elysées","Paris","","","","","","","","","","","27/05/2019","","317","398"
"573","1905 Paris, Salon des Artistes français","Salon des Artistes français","1905","Explication des ouvrages de Peinture, Sculpture, Architecture, Gravure et Lithographie des artistes vivants exposés au grand palais des Champs-Elysées avenue Alexandre III, le 1er mai 19051e éditionParis, Imprimerie Paul Dupont144, rue Montmartre (2e arrondissement)Tous droits réservés1905.","1er mai 1905 - date non précisée","Grand Palais des Champs-Elysées","Paris","","","","","","","","","","","27/05/2019","","318","398"
"574","1908 Paris, SNBA","Salon de la Société nationale des Beaux-Arts","1908","Catalogue des ouvrages de Peinture, Sculpture, Dessin, Gravure, Architecture, Art décoratif et Arts appliqués exposés au Grand Palais (avenue d'Antin) et Programme des oeuvres musicales admises à être exécutées pendant le Salon les mardi et vendredi de chaque semaine à 3 H 1/2 du 15 avril au 30 juin 1908.Evreux.Ch. Hérissey et fils, éditeursTous droits réservés.","15 avril - 30 juin","Grand Palais (avenue d'Antin)","Paris","","","","","","","","","","","27/05/2019","relecture 1relecture 2relecture finale","319","398"
"575","1910 Paris, SNBA","Salon de la Société nationale des Beaux-Arts","1910","Catalogue des ouvrages de Peinture, Sculpture, Dessin, Gravure, Architecture, Arts décoratifs exposés au Grand Palais (avenue d'Antin) et programme des oeuvres musicales admises à être exécutées pendant le Salon les mardi et vendredi de chaque semaine à 3 H. 1/2 du 15 avril au 30 juin 1910.Evreux,Paul Hérissey, éditeurTous droits réservés","15 avril - 30 juin","Grand Palais","Paris","","","","","","","","","","","27/05/2019","relecture 1relecture 2relecture finale","320","398"
"576","1911 Paris, SNBA","Salon de la Société nationale des Beaux-Arts","1911","Catalogue des ouvrages de Peinture, Sculpture, Dessin, Gravure, Architecture, Arts décoratifs exposés au Grand palais (avenue d'Antin) et programme des Oeuvres musicales admises à être exécutées pendant le Salon les mardi et vendredi de chaque semaine à 3 h 1/2 du 16 avril au 30 juin 1911.Evreux.Paul Hérissey, éditeur.Tous droits réservés.","16 avril - 30 juin","Grand Palais (avenue d'Antin)","Paris","","","","","","","","","","","26/07/2019","relecture finalerelecture 2relecture 1","321","398"
"577","1912 Paris, SNBA","Salon de la Société nationale des Beaux-Arts","1912","Catalogue des ouvrages de Peinture, Sculpture, Dessin, Gravure, Architecture, Art décoratif et Arts appliqués exposés au Grand Palais (avenue d'Antin) et Programme des oeuvres musicales admises à être exécutées pendant le Salon les mardi et vendredi de chaque semaine à 3 H 1/2 du 14 avril au 30 juin 1912.Evreux.Ch. Hérissey et fils, éditeursTous droits réservés.","14 avril - 30 juin","Grand Palais (avenue d'Antin)","Paris","","","","","","","","","","","26/07/2019","relecture 1relecture 2relecture finale","322","398"
"578","1913 Paris, SNBA","Salon de la Société nationale des Beaux-Arts","1913","Catalogue des ouvrages de Peinture, Sculpture, Dessin, Gravure, Architecture, Art décoratif et Arts appliqués exposés au Grand Palais (avenue d'Antin) et Programme des oeuvres musicales admises à être exécutées pendant le Salon les mardi et vendredi de chaque semaine à 3 H 1/2 du 14 avril au 30 juin 1913.Evreux.Ch. Hérissey et fils, éditeursTous droits réservés.","14 avril - 30 juin","Grand Palais (avenue d'Antin)","Paris","","","","","","","","","","","26/07/2019","relecture finalerelecture 2relecture 1","323","398"
"579","1914 Paris, SNBA","Salon de la Société nationale des Beaux-Arts","1914","Catalogue des ouvrages de Peinture, Sculpture, Dessin, Gravure, Architecture, Art décoratif et Arts appliqués exposés au Grand Palais (avenue d'Antin) et Programme des oeuvres musicales admises à être exécutées pendant le Salon les mardi et vendredi de chaque semaine à 3 H 1/2 du 13 avril au 30 juin 1913.Evreux.Ch. Hérissey et fils, éditeursTous droits réservés.","13 avril - 30 juin","Grand Palais","Paris","","","","","","","","","","","02/09/2019","relecture finalerelecture 2relecture 1","324","398"
"580","1803 Marseille, Salon","Salon","1803","Explication des ouvrages de peinture et dessins, Architecture et gravure ; Objets d’arts et produits de l’industrie, Exposés à l’Académie de Marseille, le 17 fructidor, an XI de la République. A Marseille.  De l’Imprimerie de la Société Typographique. An XI. (1803.) ","17 fructidor [04 septembre]","Académie","Marseille","","","","","","","","","","","28/10/2019","","325","398"
"581","1816 Marseille, Salon","Salon","1816","Explication Des Ouvrages de Peinture, Sculpture et Architecture, exposés dans la grande Salle du Musée. An 1816. ","non précisées","musée","Marseille","","","","","","","","","","","28/10/2019","","326","398"
"582","1824 Marseille, Salon","Salon","1824","Explication Des Ouvrages de Peinture, Sculpture et Architecture, exposés dans la grande Salle du Musée. An 1824","dates non précisées","musée","Marseille","","","","","","","","","","","28/10/2019","","327","398"
"583","1826 Marseille, Salon","Salon","1826","Explication Des Ouvrages de Peinture, Sculpture et Architecture, Exposés Dans la grande Salle du Musée. An 1826","dates non précisées","musée","Marseille","","","","","","","","","","","28/10/2019","","328","398"
"584","1830 Marseille, Salon","Salon","1830","Explication des ouvrages de Peinture, Sculpture et Architecture, exposés dans la grande salle du musée. An 1830","An 1830 [dates non précisées]","musée","Marseille","","","","","","","","","","","28/10/2019","","329","398"
"585","1832 Marseille, Salon","Salon","1832","Explication des ouvrages de Peinture, Sculpture et Architecture, exposés dans la grande salle du musée. An 1832","1832 [dates non précisées]","musée","Marseille","","","","","","","","","","","28/10/2019","","330","398"
"586","1836 Marseille, Salon","Salon","1836","Explication des ouvrages de Peinture, Sculpture, Architecture, exposés dans la grande salle du musée. An 1836","1836 [dates non précisées]","","Marseille","","","","","","","","","","","28/10/2019","","331","398"
"587","1842 Marseille, Salon","Salon","1842","Explication des ouvrages de Peinture, Sculpture et Architecture, exposés dans la grande salle du musée. An 1842","An 1842 [dates non précisées]","musée","Marseille","","","","","","","","","","","28/10/2019","","332","398"
"588","1851 Marseille, Salon","Salon","1851","Société Artistique et Littéraire des Bouches-du-Rhône - Catalogue des tableaux, dessins et objets d'art exposés au Musée de Marseille.Prix : 50 centimes.Marseille. Imprimerie Joseph Clappier, rue Saint-Ferréol, 27.1851","dates non précisées","Musée","Marseille","","","","","","","","","","","28/10/2019","","333","398"
"589","1868 Marseille, Exposition du Cercle artistique","Exposition du Cercle artistique","1868","Cercle artistique - Catalogue des ouvrages de Peinture, Sculpture, Aquarelles et Dessins - Décembre 1868","décembre 1868","","Marseille","","","","","","","","","","","28/10/2019","","334","398"
"590","1872 Marseille, Exposition du Cercle artistique","Exposition du Cercle artistique","1872","Catalogue de tableaux modernes appartenant à des amateurs exposés pour la première fois au Cercle artistique de Marseille.Janvier 1872.Marseille, Imprimerie Barlatier-Feissat père et fils, rue Venture, 19.1872","Janvier 1872","","Marseille","","","","","","","","","","","28/10/2019","","335","398"
"591","1873 Marseille, Exposition du Cercle artistique","Exposition du Cercle artistique","1873","Cercle artistique, 12e exposition.Exposition-Tombola, CatalogueOctobre-Novembre 1873","16 octobre - novembre","","Marseille","","","","","","","","","","","28/10/2019","","336","398"
"592","1877 Marseille, Société des Amis des Arts","Société des Amis des Arts","1877","Société des Amis des Arts de Marseille (Cercle artistique)Catalogue des tableaux, aquarelles et dessins modernes exposés dans la salle de la Société du 20 mars au 25 avril 1877.Marseille, Imprimerie Jules Martin et Cie, rue Montgrand, 36","20 mars - 25 avril","Société des Amis des Arts","Marseille","","","","","","","","","","","28/10/2019","","337","398"
